"","Region","City","TreeID","Species","DBH","Leaf","AGE","ScientificName"
"9340","Piedmt","Charlotte, NC",40798,"LIST",31.2,77.5,20,"Liquidambar styraciflua"
"9341","Piedmt","Charlotte, NC",40824,"BENI",69.2,519,30,"Betula nigra"
"9342","Piedmt","Charlotte, NC",40987,"LIST",11.7,19.6,7,"Liquidambar styraciflua"
"9343","Piedmt","Charlotte, NC",41050,"PIEC",24.1,23.8,14,"Pinus echinata"
"9344","Piedmt","Charlotte, NC",41058,"QUAL",80.5,2932.6,45,"Quercus alba"
"9345","Piedmt","Charlotte, NC",41171,"LA6",46.2,101,24,"Lagerstroemia sp."
"9346","Piedmt","Charlotte, NC",41473,"BENI",67.1,370.6,30,"Betula nigra"
"9347","Piedmt","Charlotte, NC",41504,"LA6",4.8,0.6,3,"Lagerstroemia sp."
"9348","Piedmt","Charlotte, NC",41537,"LA6",32.3,2.4,19,"Lagerstroemia sp."
"9349","Piedmt","Charlotte, NC",41680,"ACRU",119.6,2584.5,55,"Acer rubrum"
"9350","Piedmt","Charlotte, NC",41788,"ILOP",49.9,58.4,45,"Ilex opaca"
"9351","Piedmt","Charlotte, NC",41837,"MAGR",78.9,778.5,40,"Magnolia grandiflora"
"9352","Piedmt","Charlotte, NC",41862,"QUAL",46.5,-1,25,"Quercus alba"
"9353","Piedmt","Charlotte, NC",41895,"QUPH",89.9,2263.2,40,"Quercus phellos"
"9354","Piedmt","Charlotte, NC",41965,"PITA",52.1,-1,30,"Pinus taeda"
"9355","Piedmt","Charlotte, NC",41974,"JUVI",89.4,195.6,60,"Juniperus virginiana"
"9356","Piedmt","Charlotte, NC",42027,"QUPH",114.6,3238,85,"Quercus phellos"
"9357","Piedmt","Charlotte, NC",42066,"PR",48.6,375.7,20,"Prunus sp."
"9358","Piedmt","Charlotte, NC",42102,"MAGR",24.4,41.6,25,"Magnolia grandiflora"
"9359","Piedmt","Charlotte, NC",42154,"PRYE",33.8,58.8,15,"Prunus yedoensis"
"9360","Piedmt","Charlotte, NC",42179,"BENI",39.5,565,25,"Betula nigra"
"9361","Piedmt","Charlotte, NC",42200,"PRYE",45.2,320.4,20,"Prunus yedoensis"
"9362","Piedmt","Charlotte, NC",42227,"BENI",39.7,465.4,20,"Betula nigra"
"9363","Piedmt","Charlotte, NC",42244,"ILOP",6.6,-1,6,"Ilex opaca"
"9364","Piedmt","Charlotte, NC",42292,"MAGR",49,493,35,"Magnolia grandiflora"
"9365","Piedmt","Charlotte, NC",42301,"ILOP",35.6,100.8,36,"Ilex opaca"
"9366","Piedmt","Charlotte, NC",42386,"PIEC",81.5,126.4,45,"Pinus echinata"
"9367","Piedmt","Charlotte, NC",42578,"BENI",50.3,643.2,30,"Betula nigra"
"9368","Piedmt","Charlotte, NC",42674,"ILOP",18.5,2.5,20,"Ilex opaca"
"9369","Piedmt","Charlotte, NC",42676,"ILOP",23.4,12.6,45,"Ilex opaca"
"9370","Piedmt","Charlotte, NC",42710,"QUAL",58.7,616.3,40,"Quercus alba"
"9371","Piedmt","Charlotte, NC",42984,"PITA",82.3,707.8,45,"Pinus taeda"
"9372","Piedmt","Charlotte, NC",43039,"JUVI",31.9,112.3,18,"Juniperus virginiana"
"9373","Piedmt","Charlotte, NC",43077,"QURU",97.3,8763.6,45,"Quercus rubra"
"9374","Piedmt","Charlotte, NC",43237,"ILOP",28.7,17.7,35,"Ilex opaca"
"9375","Piedmt","Charlotte, NC",43270,"JUVI",21.1,9.4,15,"Juniperus virginiana"
"9376","Piedmt","Charlotte, NC",43272,"LA6",24.3,45.4,13,"Lagerstroemia sp."
"9377","Piedmt","Charlotte, NC",43273,"LA6",26.3,-1,13,"Lagerstroemia sp."
"9378","Piedmt","Charlotte, NC",43327,"ILOP",18,6.7,19,"Ilex opaca"
"9379","Piedmt","Charlotte, NC",43354,"PRYE",43.9,70.7,20,"Prunus yedoensis"
"9380","Piedmt","Charlotte, NC",43428,"BENI",42.2,-1,20,"Betula nigra"
"9381","Piedmt","Charlotte, NC",43434,"BENI",67.6,-1,30,"Betula nigra"
"9382","Piedmt","Charlotte, NC",43456,"LA6",21.2,18.5,15,"Lagerstroemia sp."
"9383","Piedmt","Charlotte, NC",43598,"BENI",38.8,222.3,25,"Betula nigra"
"9384","Piedmt","Charlotte, NC",43854,"PRYE",34.6,256.6,7,"Prunus yedoensis"
"9385","Piedmt","Charlotte, NC",44056,"PRYE",14.7,11,7,"Prunus yedoensis"
"9386","Piedmt","Charlotte, NC",44305,"LIST",25.4,56.2,15,"Liquidambar styraciflua"
"9387","Piedmt","Charlotte, NC",44361,"JUVI",68.6,380.5,45,"Juniperus virginiana"
"9388","Piedmt","Charlotte, NC",44458,"JUVI",42.4,68.5,29,"Juniperus virginiana"
"9389","Piedmt","Charlotte, NC",44785,"ACSA1",66,521.6,35,"Acer saccharinum"
"9390","Piedmt","Charlotte, NC",44926,"PYCA",5.3,0.8,2,"Pyrus calleryana"
"9391","Piedmt","Charlotte, NC",44931,"PIEC",50.8,509.1,30,"Pinus echinata"
"9392","Piedmt","Charlotte, NC",45380,"ACSA1",81.5,111,35,"Acer saccharinum"
"9393","Piedmt","Charlotte, NC",45422,"PITA",74.1,572.5,29,"Pinus taeda"
"9394","Piedmt","Charlotte, NC",45590,"MAGR",83.8,694.6,55,"Magnolia grandiflora"
"9395","Piedmt","Charlotte, NC",45793,"QUPH",76.6,908.6,25,"Quercus phellos"
"9396","Piedmt","Charlotte, NC",45794,"LIST",13.2,17,7,"Liquidambar styraciflua"
"9397","Piedmt","Charlotte, NC",45803,"ILOP",13.5,2.6,15,"Ilex opaca"
"9398","Piedmt","Charlotte, NC",45834,"LIST",48,-1,25,"Liquidambar styraciflua"
"9399","Piedmt","Charlotte, NC",46045,"ILOP",15.2,6.5,16,"Ilex opaca"
"9400","Piedmt","Charlotte, NC",46102,"ILOP",15.2,0.8,16,"Ilex opaca"
"9401","Piedmt","Charlotte, NC",46104,"QUAL",125.2,4616.8,65,"Quercus alba"
"9402","Piedmt","Charlotte, NC",46126,"LIST",66.2,46.1,30,"Liquidambar styraciflua"
"9403","Piedmt","Charlotte, NC",46242,"QUAL",117.9,2332.2,70,"Quercus alba"
"9404","Piedmt","Charlotte, NC",46481,"QUAL",34.8,153.1,15,"Quercus alba"
"9405","Piedmt","Charlotte, NC",46638,"ACRU",77.7,808,40,"Acer rubrum"
"9406","Piedmt","Charlotte, NC",46711,"ILOP",29.2,28.6,30,"Ilex opaca"
"9407","Piedmt","Charlotte, NC",46886,"QUPH",30.5,-1,20,"Quercus phellos"
"9408","Piedmt","Charlotte, NC",46904,"ILOP",46.2,84.9,47,"Ilex opaca"
"9409","Piedmt","Charlotte, NC",46918,"JUVI",33,59.1,15,"Juniperus virginiana"
"9410","Piedmt","Charlotte, NC",46954,"ULAL",10.4,-1,7,"Ulmus alata"
"9411","Piedmt","Charlotte, NC",46959,"ULAL",11.2,-1,7,"Ulmus alata"
"9412","Piedmt","Charlotte, NC",47167,"ILOP",16,0.6,25,"Ilex opaca"
"9413","Piedmt","Charlotte, NC",47234,"ILOP",12.7,2.1,14,"Ilex opaca"
"9414","Piedmt","Charlotte, NC",47256,"QUNI",20.8,42.8,10,"Quercus nigra"
"9415","Piedmt","Charlotte, NC",48038,"JUVI",58.4,-1,39,"Juniperus virginiana"
"9416","Piedmt","Charlotte, NC",48233,"ACRU",35.1,37.7,20,"Acer rubrum"
"9417","Piedmt","Charlotte, NC",48277,"PITA",46.7,345.4,27,"Pinus taeda"
"9418","Piedmt","Charlotte, NC",48495,"JUVI",17.5,-1,12,"Juniperus virginiana"
"9419","Piedmt","Charlotte, NC",48740,"MA2",16.3,3.9,7,"Malus sp."
"9420","Piedmt","Charlotte, NC",48792,"MAGR",65.3,1861.1,30,"Magnolia grandiflora"
"9421","Piedmt","Charlotte, NC",48869,"QURU",32.3,137.2,15,"Quercus rubra"
"9422","Piedmt","Charlotte, NC",49234,"PR",65.8,314.7,25,"Prunus sp."
"9423","Piedmt","Charlotte, NC",49291,"BENI",18,17.1,15,"Betula nigra"
"9424","Piedmt","Charlotte, NC",49296,"MAGR",20.3,18,25,"Magnolia grandiflora"
"9425","Piedmt","Charlotte, NC",49330,"ILOP",20.3,7.3,21,"Ilex opaca"
"9426","Piedmt","Charlotte, NC",49396,"QUAL",98.8,4040.1,50,"Quercus alba"
"9427","Piedmt","Charlotte, NC",49456,"JUVI",24.4,36.5,17,"Juniperus virginiana"
"9428","Piedmt","Charlotte, NC",49626,"JUVI",10.7,2.2,8,"Juniperus virginiana"
"9429","Piedmt","Charlotte, NC",49643,"JUVI",64.3,168,42,"Juniperus virginiana"
"9430","Piedmt","Charlotte, NC",49648,"JUVI",56.4,140.4,42,"Juniperus virginiana"
"9431","Piedmt","Charlotte, NC",49814,"PIEC",17,-1,10,"Pinus echinata"
"9432","Piedmt","Charlotte, NC",49833,"MA2",11.2,3.2,6,"Malus sp."
"9433","Piedmt","Charlotte, NC",50193,"QURU",17.5,35.8,7,"Quercus rubra"
"9434","Piedmt","Charlotte, NC",50254,"LA6",43.2,47.7,22,"Lagerstroemia sp."
"9435","Piedmt","Charlotte, NC",50327,"ILOP",24.1,7.9,25,"Ilex opaca"
"9436","Piedmt","Charlotte, NC",50376,"PYCA",8.9,0.9,5,"Pyrus calleryana"
"9437","Piedmt","Charlotte, NC",50390,"PIEC",14,3,10,"Pinus echinata"
"9438","Piedmt","Charlotte, NC",50568,"ACRU",27.7,83.1,15,"Acer rubrum"
